source,Date,incid_est,t,country_name,country,incid_conf,cum_incid,cum_est_incid
UZB,2020-01-25,0,2020-01-25,Uzbekistan,UZB,0,0,0
UZB,2020-01-26,0,2020-01-26,Uzbekistan,UZB,0,0,0
UZB,2020-01-27,0,2020-01-27,Uzbekistan,UZB,0,0,0
UZB,2020-01-28,0,2020-01-28,Uzbekistan,UZB,0,0,0
UZB,2020-01-29,0,2020-01-29,Uzbekistan,UZB,0,0,0
UZB,2020-01-30,0,2020-01-30,Uzbekistan,UZB,0,0,0
UZB,2020-01-31,0,2020-01-31,Uzbekistan,UZB,0,0,0
UZB,2020-02-01,0,2020-02-01,Uzbekistan,UZB,0,0,0
UZB,2020-02-02,0,2020-02-02,Uzbekistan,UZB,0,0,0
UZB,2020-02-03,0,2020-02-03,Uzbekistan,UZB,0,0,0
UZB,2020-02-04,0,2020-02-04,Uzbekistan,UZB,0,0,0
UZB,2020-02-05,0,2020-02-05,Uzbekistan,UZB,0,0,0
UZB,2020-02-06,0,2020-02-06,Uzbekistan,UZB,0,0,0
UZB,2020-02-07,0,2020-02-07,Uzbekistan,UZB,0,0,0
UZB,2020-02-08,0,2020-02-08,Uzbekistan,UZB,0,0,0
UZB,2020-02-09,0,2020-02-09,Uzbekistan,UZB,0,0,0
UZB,2020-02-10,0,2020-02-10,Uzbekistan,UZB,0,0,0
UZB,2020-02-11,0,2020-02-11,Uzbekistan,UZB,0,0,0
UZB,2020-02-12,0,2020-02-12,Uzbekistan,UZB,0,0,0
UZB,2020-02-13,0,2020-02-13,Uzbekistan,UZB,0,0,0
UZB,2020-02-14,0,2020-02-14,Uzbekistan,UZB,0,0,0
UZB,2020-02-15,0,2020-02-15,Uzbekistan,UZB,0,0,0
UZB,2020-02-16,0,2020-02-16,Uzbekistan,UZB,0,0,0
UZB,2020-02-17,0,2020-02-17,Uzbekistan,UZB,0,0,0
UZB,2020-02-18,0,2020-02-18,Uzbekistan,UZB,0,0,0
UZB,2020-02-19,0,2020-02-19,Uzbekistan,UZB,0,0,0
UZB,2020-02-20,0,2020-02-20,Uzbekistan,UZB,0,0,0
UZB,2020-02-21,0,2020-02-21,Uzbekistan,UZB,0,0,0
UZB,2020-02-22,0,2020-02-22,Uzbekistan,UZB,0,0,0
UZB,2020-02-23,0,2020-02-23,Uzbekistan,UZB,0,0,0
UZB,2020-02-24,0,2020-02-24,Uzbekistan,UZB,0,0,0
UZB,2020-02-25,0,2020-02-25,Uzbekistan,UZB,0,0,0
UZB,2020-02-26,0,2020-02-26,Uzbekistan,UZB,0,0,0
UZB,2020-02-27,0,2020-02-27,Uzbekistan,UZB,0,0,0
UZB,2020-02-28,0,2020-02-28,Uzbekistan,UZB,0,0,0
UZB,2020-02-29,0,2020-02-29,Uzbekistan,UZB,0,0,0
UZB,2020-03-01,0,2020-03-01,Uzbekistan,UZB,0,0,0
UZB,2020-03-02,0,2020-03-02,Uzbekistan,UZB,0,0,0
UZB,2020-03-03,0,2020-03-03,Uzbekistan,UZB,0,0,0
UZB,2020-03-04,0,2020-03-04,Uzbekistan,UZB,0,0,0
UZB,2020-03-05,0,2020-03-05,Uzbekistan,UZB,0,0,0
UZB,2020-03-06,0,2020-03-06,Uzbekistan,UZB,0,0,0
UZB,2020-03-07,0,2020-03-07,Uzbekistan,UZB,0,0,0
UZB,2020-03-08,0,2020-03-08,Uzbekistan,UZB,0,0,0
UZB,2020-03-09,0,2020-03-09,Uzbekistan,UZB,0,0,0
UZB,2020-03-10,0,2020-03-10,Uzbekistan,UZB,0,0,0
UZB,2020-03-11,0,2020-03-11,Uzbekistan,UZB,0,0,0
UZB,2020-03-12,0,2020-03-12,Uzbekistan,UZB,0,0,0
UZB,2020-03-13,0.07,2020-03-13,Uzbekistan,UZB,0,0,0.07
UZB,2020-03-14,0.46,2020-03-14,Uzbekistan,UZB,0,0,0.53
UZB,2020-03-15,1.46,2020-03-15,Uzbekistan,UZB,1,1,1.99
UZB,2020-03-16,3.25,2020-03-16,Uzbekistan,UZB,5,6,5.24
UZB,2020-03-17,5.4,2020-03-17,Uzbekistan,UZB,4,10,10.64
UZB,2020-03-18,7.11,2020-03-18,Uzbekistan,UZB,5,15,17.75
UZB,2020-03-19,7.64,2020-03-19,Uzbekistan,UZB,8,23,25.39
UZB,2020-03-20,6.92,2020-03-20,Uzbekistan,UZB,10,33,32.31
UZB,2020-03-21,5.64,2020-03-21,Uzbekistan,UZB,10,43,37.95
UZB,2020-03-22,4.57,2020-03-22,Uzbekistan,UZB,0,43,42.52
UZB,2020-03-23,4.36,2020-03-23,Uzbekistan,UZB,3,46,46.88
UZB,2020-03-24,5.45,2020-03-24,Uzbekistan,UZB,4,50,52.33
UZB,2020-03-25,8.24,2020-03-25,Uzbekistan,UZB,10,60,60.57
UZB,2020-03-26,12.75,2020-03-26,Uzbekistan,UZB,15,75,73.32000000000001
UZB,2020-03-27,17.49,2020-03-27,Uzbekistan,UZB,13,88,90.81
UZB,2020-03-28,20.31,2020-03-28,Uzbekistan,UZB,16,104,111.12
UZB,2020-03-29,19.37,2020-03-29,Uzbekistan,UZB,40,144,130.49
UZB,2020-03-30,15.93,2020-03-30,Uzbekistan,UZB,5,149,146.42
UZB,2020-03-31,13.88,2020-03-31,Uzbekistan,UZB,23,172,160.3
UZB,2020-04-01,17.17,2020-04-01,Uzbekistan,UZB,9,181,177.47
UZB,2020-04-02,26.98,2020-04-02,Uzbekistan,UZB,24,205,204.45
UZB,2020-04-03,40.02,2020-04-03,Uzbekistan,UZB,22,227,244.47
UZB,2020-04-04,52.25,2020-04-04,Uzbekistan,UZB,39,266,296.72
UZB,2020-04-05,60.46,2020-04-05,Uzbekistan,UZB,76,342,357.18
UZB,2020-04-06,64.12,2020-04-06,Uzbekistan,UZB,115,457,421.3
UZB,2020-04-07,63.58,2020-04-07,Uzbekistan,UZB,63,520,484.88
UZB,2020-04-08,59.77,2020-04-08,Uzbekistan,UZB,25,545,544.65
UZB,2020-04-09,57.17,2020-04-09,Uzbekistan,UZB,37,582,601.82
UZB,2020-04-10,62.65,2020-04-10,Uzbekistan,UZB,42,624,664.47
UZB,2020-04-11,82.57,2020-04-11,Uzbekistan,UZB,143,767,747.04
UZB,2020-04-12,113.77,2020-04-12,Uzbekistan,UZB,98,865,860.81
UZB,2020-04-13,140.92,2020-04-13,Uzbekistan,UZB,133,998,1001.73
UZB,2020-04-14,147.41,2020-04-14,Uzbekistan,UZB,167,1165,1149.1399999999999
UZB,2020-04-15,125.72,2020-04-15,Uzbekistan,UZB,137,1302,1274.86
UZB,2020-04-16,90.77,2020-04-16,Uzbekistan,UZB,47,1349,1365.6299999999999
UZB,2020-04-17,63.37,2020-04-17,Uzbekistan,UZB,56,1405,1429
UZB,2020-04-18,59.33,2020-04-18,Uzbekistan,UZB,85,1490,1488.33
UZB,2020-04-19,69.37,2020-04-19,Uzbekistan,UZB,75,1565,1557.7
UZB,2020-04-20,71.07,2020-04-20,Uzbekistan,UZB,62,1627,1628.77
VAT,2020-01-22,0,2020-01-22,Holy See,VAT,0,0,0
VAT,2020-01-23,0,2020-01-23,Holy See,VAT,0,0,0
VAT,2020-01-24,0,2020-01-24,Holy See,VAT,0,0,0
VAT,2020-01-25,0,2020-01-25,Holy See,VAT,0,0,0
VAT,2020-01-26,0,2020-01-26,Holy See,VAT,0,0,0
VAT,2020-01-27,0,2020-01-27,Holy See,VAT,0,0,0
VAT,2020-01-28,0,2020-01-28,Holy See,VAT,0,0,0
VAT,2020-01-29,0,2020-01-29,Holy See,VAT,0,0,0
VAT,2020-01-30,0,2020-01-30,Holy See,VAT,0,0,0
VAT,2020-01-31,0,2020-01-31,Holy See,VAT,0,0,0
VAT,2020-02-01,0,2020-02-01,Holy See,VAT,0,0,0
VAT,2020-02-02,0,2020-02-02,Holy See,VAT,0,0,0
VAT,2020-02-03,0,2020-02-03,Holy See,VAT,0,0,0
VAT,2020-02-04,0,2020-02-04,Holy See,VAT,0,0,0
VAT,2020-02-05,0,2020-02-05,Holy See,VAT,0,0,0
VAT,2020-02-06,0,2020-02-06,Holy See,VAT,0,0,0
VAT,2020-02-07,0,2020-02-07,Holy See,VAT,0,0,0
VAT,2020-02-08,0,2020-02-08,Holy See,VAT,0,0,0
VAT,2020-02-09,0,2020-02-09,Holy See,VAT,0,0,0
VAT,2020-02-10,0,2020-02-10,Holy See,VAT,0,0,0
VAT,2020-02-11,0,2020-02-11,Holy See,VAT,0,0,0
VAT,2020-02-12,0,2020-02-12,Holy See,VAT,0,0,0
VAT,2020-02-13,0,2020-02-13,Holy See,VAT,0,0,0
VAT,2020-02-14,0,2020-02-14,Holy See,VAT,0,0,0
VAT,2020-02-15,0,2020-02-15,Holy See,VAT,0,0,0
VAT,2020-02-16,0,2020-02-16,Holy See,VAT,0,0,0
VAT,2020-02-17,0,2020-02-17,Holy See,VAT,0,0,0
VAT,2020-02-18,0,2020-02-18,Holy See,VAT,0,0,0
VAT,2020-02-19,0,2020-02-19,Holy See,VAT,0,0,0
VAT,2020-02-20,0,2020-02-20,Holy See,VAT,0,0,0
VAT,2020-02-21,0,2020-02-21,Holy See,VAT,0,0,0
VAT,2020-02-22,0,2020-02-22,Holy See,VAT,0,0,0
VAT,2020-02-23,0,2020-02-23,Holy See,VAT,0,0,0
VAT,2020-02-24,0,2020-02-24,Holy See,VAT,0,0,0
VAT,2020-02-25,0,2020-02-25,Holy See,VAT,0,0,0
VAT,2020-02-26,0,2020-02-26,Holy See,VAT,0,0,0
VAT,2020-02-27,0,2020-02-27,Holy See,VAT,0,0,0
VAT,2020-02-28,0,2020-02-28,Holy See,VAT,0,0,0
VAT,2020-02-29,0,2020-02-29,Holy See,VAT,0,0,0
VAT,2020-03-01,0.02,2020-03-01,Holy See,VAT,0,0,0.02
VAT,2020-03-02,0.05,2020-03-02,Holy See,VAT,0,0,0.07
VAT,2020-03-03,0.1,2020-03-03,Holy See,VAT,0,0,0.17
VAT,2020-03-04,0.15,2020-03-04,Holy See,VAT,0,0,0.32
VAT,2020-03-05,0.18,2020-03-05,Holy See,VAT,0,0,0.5
VAT,2020-03-06,0.18,2020-03-06,Holy See,VAT,1,1,0.6799999999999999
VAT,2020-03-07,0.14,2020-03-07,Holy See,VAT,0,1,0.82
VAT,2020-03-08,0.09,2020-03-08,Holy See,VAT,0,1,0.91
VAT,2020-03-09,0.05,2020-03-09,Holy See,VAT,0,1,0.96
VAT,2020-03-10,0.02,2020-03-10,Holy See,VAT,0,1,0.98
VAT,2020-03-11,0.01,2020-03-11,Holy See,VAT,0,1,0.99
VAT,2020-03-12,0,2020-03-12,Holy See,VAT,0,1,0.99
VAT,2020-03-13,0,2020-03-13,Holy See,VAT,0,1,0.99
VAT,2020-03-14,0,2020-03-14,Holy See,VAT,0,1,0.99
VAT,2020-03-15,0,2020-03-15,Holy See,VAT,0,1,0.99
VAT,2020-03-16,0,2020-03-16,Holy See,VAT,0,1,0.99
VAT,2020-03-17,0,2020-03-17,Holy See,VAT,0,1,0.99
VAT,2020-03-18,0,2020-03-18,Holy See,VAT,0,1,0.99
VAT,2020-03-19,0,2020-03-19,Holy See,VAT,0,1,0.99
VAT,2020-03-20,0.02,2020-03-20,Holy See,VAT,0,1,1.01
VAT,2020-03-21,0.1,2020-03-21,Holy See,VAT,0,1,1.11
VAT,2020-03-22,0.27,2020-03-22,Holy See,VAT,0,1,1.3800000000000001
VAT,2020-03-23,0.52,2020-03-23,Holy See,VAT,0,1,1.9000000000000001
VAT,2020-03-24,0.77,2020-03-24,Holy See,VAT,3,4,2.67
VAT,2020-03-25,0.9,2020-03-25,Holy See,VAT,0,4,3.5700000000000003
VAT,2020-03-26,0.84,2020-03-26,Holy See,VAT,0,4,4.41
VAT,2020-03-27,0.63,2020-03-27,Holy See,VAT,0,4,5.04
VAT,2020-03-28,0.41,2020-03-28,Holy See,VAT,2,6,5.45
VAT,2020-03-29,0.27,2020-03-29,Holy See,VAT,0,6,5.72
VAT,2020-03-30,0.23,2020-03-30,Holy See,VAT,0,6,5.95
VAT,2020-03-31,0.25,2020-03-31,Holy See,VAT,0,6,6.2
VAT,2020-04-01,0.25,2020-04-01,Holy See,VAT,0,6,6.45
VAT,2020-04-02,0.2,2020-04-02,Holy See,VAT,1,7,6.65
VAT,2020-04-03,0.15,2020-04-03,Holy See,VAT,0,7,6.8
VAT,2020-04-04,0.12,2020-04-04,Holy See,VAT,0,7,6.92
VAT,2020-04-05,0.14,2020-04-05,Holy See,VAT,0,7,7.0600000000000005
VAT,2020-04-06,0.19,2020-04-06,Holy See,VAT,0,7,7.25
VAT,2020-04-07,0.23,2020-04-07,Holy See,VAT,0,7,7.48
VAT,2020-04-08,0.22,2020-04-08,Holy See,VAT,1,8,7.7
VAT,2020-04-09,0.16,2020-04-09,Holy See,VAT,0,8,7.86
VAT,2020-04-10,0.1,2020-04-10,Holy See,VAT,0,8,7.96
VAT,2020-04-11,0.04,2020-04-11,Holy See,VAT,0,8,8
VAT,2020-04-12,0.01,2020-04-12,Holy See,VAT,0,8,8.01
VAT,2020-04-13,0,2020-04-13,Holy See,VAT,0,8,8.01
VAT,2020-04-14,0,2020-04-14,Holy See,VAT,0,8,8.01
VAT,2020-04-15,0,2020-04-15,Holy See,VAT,0,8,8.01
VAT,2020-04-16,0,2020-04-16,Holy See,VAT,0,8,8.01
VAT,2020-04-17,0,2020-04-17,Holy See,VAT,0,8,8.01
VAT,2020-04-18,0.02,2020-04-18,Holy See,VAT,0,8,8.03
VAT,2020-04-19,0.2,2020-04-19,Holy See,VAT,0,8,8.23
VAT,2020-04-20,0.73,2020-04-20,Holy See,VAT,1,9,8.96
VCT,2020-01-22,0,2020-01-22,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-01-23,0,2020-01-23,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-01-24,0,2020-01-24,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-01-25,0,2020-01-25,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-01-26,0,2020-01-26,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-01-27,0,2020-01-27,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-01-28,0,2020-01-28,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-01-29,0,2020-01-29,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-01-30,0,2020-01-30,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-01-31,0,2020-01-31,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-01,0,2020-02-01,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-02,0,2020-02-02,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-03,0,2020-02-03,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-04,0,2020-02-04,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-05,0,2020-02-05,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-06,0,2020-02-06,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-07,0,2020-02-07,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-08,0,2020-02-08,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-09,0,2020-02-09,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-10,0,2020-02-10,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-11,0,2020-02-11,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-12,0,2020-02-12,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-13,0,2020-02-13,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-14,0,2020-02-14,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-15,0,2020-02-15,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-16,0,2020-02-16,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-17,0,2020-02-17,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-18,0,2020-02-18,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-19,0,2020-02-19,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-20,0,2020-02-20,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-21,0,2020-02-21,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-22,0,2020-02-22,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-23,0,2020-02-23,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-24,0,2020-02-24,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-25,0,2020-02-25,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-26,0,2020-02-26,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-27,0,2020-02-27,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-28,0,2020-02-28,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-02-29,0,2020-02-29,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-03-01,0,2020-03-01,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-03-02,0,2020-03-02,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-03-03,0,2020-03-03,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-03-04,0,2020-03-04,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-03-05,0,2020-03-05,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-03-06,0,2020-03-06,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-03-07,0,2020-03-07,Saint Vincent and the Grenadines,VCT,0,0,0
VCT,2020-03-08,0.01,2020-03-08,Saint Vincent and the Grenadines,VCT,0,0,0.01
VCT,2020-03-09,0.02,2020-03-09,Saint Vincent and the Grenadines,VCT,0,0,0.03
VCT,2020-03-10,0.05,2020-03-10,Saint Vincent and the Grenadines,VCT,0,0,0.08
VCT,2020-03-11,0.07,2020-03-11,Saint Vincent and the Grenadines,VCT,0,0,0.15000000000000002
VCT,2020-03-12,0.1,2020-03-12,Saint Vincent and the Grenadines,VCT,0,0,0.25
VCT,2020-03-13,0.13,2020-03-13,Saint Vincent and the Grenadines,VCT,0,0,0.38
VCT,2020-03-14,0.15,2020-03-14,Saint Vincent and the Grenadines,VCT,1,1,0.53
VCT,2020-03-15,0.15,2020-03-15,Saint Vincent and the Grenadines,VCT,0,1,0.68
VCT,2020-03-16,0.13,2020-03-16,Saint Vincent and the Grenadines,VCT,0,1,0.81
VCT,2020-03-17,0.09,2020-03-17,Saint Vincent and the Grenadines,VCT,0,1,0.9
VCT,2020-03-18,0.05,2020-03-18,Saint Vincent and the Grenadines,VCT,0,1,0.9500000000000001
VCT,2020-03-19,0.02,2020-03-19,Saint Vincent and the Grenadines,VCT,0,1,0.97
VCT,2020-03-20,0.01,2020-03-20,Saint Vincent and the Grenadines,VCT,0,1,0.98
VCT,2020-03-21,0,2020-03-21,Saint Vincent and the Grenadines,VCT,0,1,0.98
VCT,2020-03-22,0,2020-03-22,Saint Vincent and the Grenadines,VCT,0,1,0.98
VCT,2020-03-23,0,2020-03-23,Saint Vincent and the Grenadines,VCT,0,1,0.98
VCT,2020-03-24,0,2020-03-24,Saint Vincent and the Grenadines,VCT,0,1,0.98
VCT,2020-03-25,-0,2020-03-25,Saint Vincent and the Grenadines,VCT,0,1,0.98
VCT,2020-03-26,0,2020-03-26,Saint Vincent and the Grenadines,VCT,0,1,0.98
VCT,2020-03-27,0,2020-03-27,Saint Vincent and the Grenadines,VCT,0,1,0.98
VCT,2020-03-28,0,2020-03-28,Saint Vincent and the Grenadines,VCT,0,1,0.98
VCT,2020-03-29,0,2020-03-29,Saint Vincent and the Grenadines,VCT,0,1,0.98
VCT,2020-03-30,0.04,2020-03-30,Saint Vincent and the Grenadines,VCT,0,1,1.02
VCT,2020-03-31,0.16,2020-03-31,Saint Vincent and the Grenadines,VCT,0,1,1.18
VCT,2020-04-01,0.41,2020-04-01,Saint Vincent and the Grenadines,VCT,0,1,1.59
VCT,2020-04-02,0.79,2020-04-02,Saint Vincent and the Grenadines,VCT,1,2,2.38
VCT,2020-04-03,1.17,2020-04-03,Saint Vincent and the Grenadines,VCT,1,3,3.55
VCT,2020-04-04,1.42,2020-04-04,Saint Vincent and the Grenadines,VCT,4,7,4.97
VCT,2020-04-05,1.46,2020-04-05,Saint Vincent and the Grenadines,VCT,0,7,6.43
VCT,2020-04-06,1.32,2020-04-06,Saint Vincent and the Grenadines,VCT,0,7,7.75
VCT,2020-04-07,1.1,2020-04-07,Saint Vincent and the Grenadines,VCT,1,8,8.85
VCT,2020-04-08,0.9,2020-04-08,Saint Vincent and the Grenadines,VCT,0,8,9.75
VCT,2020-04-09,0.74,2020-04-09,Saint Vincent and the Grenadines,VCT,4,12,10.49
VCT,2020-04-10,0.59,2020-04-10,Saint Vincent and the Grenadines,VCT,0,12,11.08
VCT,2020-04-11,0.45,2020-04-11,Saint Vincent and the Grenadines,VCT,0,12,11.53
VCT,2020-04-12,0.31,2020-04-12,Saint Vincent and the Grenadines,VCT,0,12,11.84
VCT,2020-04-13,0.18,2020-04-13,Saint Vincent and the Grenadines,VCT,0,12,12.02
VCT,2020-04-14,0.08,2020-04-14,Saint Vincent and the Grenadines,VCT,0,12,12.1
VCT,2020-04-15,0.03,2020-04-15,Saint Vincent and the Grenadines,VCT,0,12,12.13
VCT,2020-04-16,0.01,2020-04-16,Saint Vincent and the Grenadines,VCT,0,12,12.14
VCT,2020-04-17,0,2020-04-17,Saint Vincent and the Grenadines,VCT,0,12,12.14
VCT,2020-04-18,-0,2020-04-18,Saint Vincent and the Grenadines,VCT,0,12,12.14
VCT,2020-04-19,0,2020-04-19,Saint Vincent and the Grenadines,VCT,0,12,12.14
VCT,2020-04-20,-0,2020-04-20,Saint Vincent and the Grenadines,VCT,0,12,12.14
VEN,2020-01-22,0,2020-01-22,Venezuela,VEN,0,0,0
VEN,2020-01-23,0,2020-01-23,Venezuela,VEN,0,0,0
VEN,2020-01-24,0,2020-01-24,Venezuela,VEN,0,0,0
VEN,2020-01-25,0,2020-01-25,Venezuela,VEN,0,0,0
VEN,2020-01-26,0,2020-01-26,Venezuela,VEN,0,0,0
VEN,2020-01-27,0,2020-01-27,Venezuela,VEN,0,0,0
VEN,2020-01-28,0,2020-01-28,Venezuela,VEN,0,0,0
VEN,2020-01-29,0,2020-01-29,Venezuela,VEN,0,0,0
VEN,2020-01-30,0,2020-01-30,Venezuela,VEN,0,0,0
VEN,2020-01-31,0,2020-01-31,Venezuela,VEN,0,0,0
VEN,2020-02-01,0,2020-02-01,Venezuela,VEN,0,0,0
VEN,2020-02-02,0,2020-02-02,Venezuela,VEN,0,0,0
VEN,2020-02-03,0,2020-02-03,Venezuela,VEN,0,0,0
VEN,2020-02-04,0,2020-02-04,Venezuela,VEN,0,0,0
VEN,2020-02-05,0,2020-02-05,Venezuela,VEN,0,0,0
VEN,2020-02-06,0,2020-02-06,Venezuela,VEN,0,0,0
VEN,2020-02-07,0,2020-02-07,Venezuela,VEN,0,0,0
VEN,2020-02-08,0,2020-02-08,Venezuela,VEN,0,0,0
VEN,2020-02-09,0,2020-02-09,Venezuela,VEN,0,0,0
VEN,2020-02-10,0,2020-02-10,Venezuela,VEN,0,0,0
VEN,2020-02-11,0,2020-02-11,Venezuela,VEN,0,0,0
VEN,2020-02-12,0,2020-02-12,Venezuela,VEN,0,0,0
VEN,2020-02-13,0,2020-02-13,Venezuela,VEN,0,0,0
VEN,2020-02-14,0,2020-02-14,Venezuela,VEN,0,0,0
VEN,2020-02-15,0,2020-02-15,Venezuela,VEN,0,0,0
VEN,2020-02-16,0,2020-02-16,Venezuela,VEN,0,0,0
VEN,2020-02-17,0,2020-02-17,Venezuela,VEN,0,0,0
VEN,2020-02-18,0,2020-02-18,Venezuela,VEN,0,0,0
VEN,2020-02-19,0,2020-02-19,Venezuela,VEN,0,0,0
VEN,2020-02-20,0,2020-02-20,Venezuela,VEN,0,0,0
VEN,2020-02-21,0,2020-02-21,Venezuela,VEN,0,0,0
VEN,2020-02-22,0,2020-02-22,Venezuela,VEN,0,0,0
VEN,2020-02-23,0,2020-02-23,Venezuela,VEN,0,0,0
VEN,2020-02-24,0,2020-02-24,Venezuela,VEN,0,0,0
VEN,2020-02-25,0,2020-02-25,Venezuela,VEN,0,0,0
VEN,2020-02-26,0,2020-02-26,Venezuela,VEN,0,0,0
VEN,2020-02-27,0,2020-02-27,Venezuela,VEN,0,0,0
VEN,2020-02-28,0,2020-02-28,Venezuela,VEN,0,0,0
VEN,2020-02-29,0,2020-02-29,Venezuela,VEN,0,0,0
VEN,2020-03-01,0,2020-03-01,Venezuela,VEN,0,0,0
VEN,2020-03-02,0,2020-03-02,Venezuela,VEN,0,0,0
VEN,2020-03-03,0,2020-03-03,Venezuela,VEN,0,0,0
VEN,2020-03-04,0,2020-03-04,Venezuela,VEN,0,0,0
VEN,2020-03-05,0,2020-03-05,Venezuela,VEN,0,0,0
VEN,2020-03-06,0,2020-03-06,Venezuela,VEN,0,0,0
VEN,2020-03-07,0,2020-03-07,Venezuela,VEN,0,0,0
VEN,2020-03-08,0,2020-03-08,Venezuela,VEN,0,0,0
VEN,2020-03-09,0,2020-03-09,Venezuela,VEN,0,0,0
VEN,2020-03-10,0.07,2020-03-10,Venezuela,VEN,0,0,0.07
VEN,2020-03-11,0.33,2020-03-11,Venezuela,VEN,0,0,0.4
VEN,2020-03-12,0.95,2020-03-12,Venezuela,VEN,0,0,1.35
VEN,2020-03-13,1.98,2020-03-13,Venezuela,VEN,0,0,3.33
VEN,2020-03-14,3.34,2020-03-14,Venezuela,VEN,2,2,6.67
VEN,2020-03-15,4.85,2020-03-15,Venezuela,VEN,8,10,11.52
VEN,2020-03-16,6.36,2020-03-16,Venezuela,VEN,7,17,17.88
VEN,2020-03-17,7.7,2020-03-17,Venezuela,VEN,16,33,25.58
VEN,2020-03-18,8.67,2020-03-18,Venezuela,VEN,3,36,34.25
VEN,2020-03-19,9.12,2020-03-19,Venezuela,VEN,6,42,43.37
VEN,2020-03-20,9.06,2020-03-20,Venezuela,VEN,0,42,52.43
VEN,2020-03-21,8.72,2020-03-21,Venezuela,VEN,28,70,61.15
VEN,2020-03-22,8.36,2020-03-22,Venezuela,VEN,0,70,69.51
VEN,2020-03-23,8.13,2020-03-23,Venezuela,VEN,7,77,77.64
VEN,2020-03-24,8.02,2020-03-24,Venezuela,VEN,7,84,85.66
VEN,2020-03-25,7.97,2020-03-25,Venezuela,VEN,7,91,93.63
VEN,2020-03-26,7.94,2020-03-26,Venezuela,VEN,16,107,101.57
VEN,2020-03-27,7.84,2020-03-27,Venezuela,VEN,0,107,109.41
VEN,2020-03-28,7.59,2020-03-28,Venezuela,VEN,12,119,117
VEN,2020-03-29,7.12,2020-03-29,Venezuela,VEN,0,119,124.12
VEN,2020-03-30,6.49,2020-03-30,Venezuela,VEN,16,135,130.61
VEN,2020-03-31,5.85,2020-03-31,Venezuela,VEN,0,135,136.46
VEN,2020-04-01,5.39,2020-04-01,Venezuela,VEN,8,143,141.85
VEN,2020-04-02,5.13,2020-04-02,Venezuela,VEN,3,146,146.98
VEN,2020-04-03,4.9,2020-04-03,Venezuela,VEN,7,153,151.88
VEN,2020-04-04,4.47,2020-04-04,Venezuela,VEN,2,155,156.35
VEN,2020-04-05,3.73,2020-04-05,Venezuela,VEN,4,159,160.08
VEN,2020-04-06,2.88,2020-04-06,Venezuela,VEN,6,165,162.96
VEN,2020-04-07,2.22,2020-04-07,Venezuela,VEN,0,165,165.18
